Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Direção,Tipo de veículo
"Carros, vans e utilitários",AUDI A3 SED.1.8/1.8 AMBIT.16V TB FSI S-TRONIC,AUDI,2016,65000,1.8,Gasolina,Automático,Prata,4 portas,4,88117291,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-a3-1-8-tfsi-sedan-ambition-2016-892280675,Hidráulica,Sedã
"Carros, vans e utilitários",RENAULT LOGAN,RENAULT,2016,98000,1.0,Flex,Manual,Prata,4 portas,1,89600000,Joaçaba,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-1-0-expression-16v-flex-4p-manual-879017293,Hidráulica,
"Carros, vans e utilitários",FORD FIESTA SE 1.6 16V FLEX 5P,FORD,2016,41500,1.6,Flex,Manual,,4 portas,7,89114840,Gaspar,Sete de Setembro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/new-festa-1-6-se-898732876,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.6 POWER/HIGHI T.FLEX 8V 4P,VW - VOLKSWAGEN,2014,102504,1.6,Flex,Manual,Vermelho,4 portas,6,88960000,Sombrio,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-highline-1-6-completo-889826026,Hidráulica,Hatch
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,2013,113469,2.0 - 2.9,Flex,Automático,Branco,4 portas,4,89870000,Pinhalzinho,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-fluence-dynamique-2-0-885321174,Hidráulica,Sedã
"Carros, vans e utilitários", ,,2015,100,,,,,,,89800000,Chapecó,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/compro-seu-veiculo-770445087,,
"Carros, vans e utilitários",TOYOTA COROLLA,TOYOTA,2018,37532,2.0 - 2.9,Flex,Automático,Outra,4 portas,5,89204000,Joinville,América,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2-0-xei-16v-flex-4p-automatico-894845671,Hidráulica,
"Carros, vans e utilitários",GM - CHEVROLET COBALT LT 1.8 8V ECONO.FLEX 4P MEC.,GM - CHEVROLET,2014,126900,1.8,Flex,Manual,Preto,4 portas,6,89711292,Concórdia,Parque de Exposições,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/cobalt-lt-2014-896620660,Hidráulica,Sedã
"Carros, vans e utilitários",SUZUKI GRAND VITARA 2.0 16V 4X2/4X4 5P MEC.,SUZUKI,2011,180000,2.0 - 2.9,Gasolina,Automático,Cinza,4 portas,9,88200000,Tijucas,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-gran-vitara-revisada-segundo-dono-898732172,Hidráulica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,2012,210,1.0,Flex,Manual,Vermelho,4 portas,7,88064070,Florianópolis,Ribeirão da Ilha,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-voyage-1-0-itrend-2012-2013-completo-898731570,Hidráulica,Sedã
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,2018,73000,1.0,Flex,Manual,Branco,4 portas,,88035330,Florianópolis,Santa Mônica,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-se-1-0-2018-financia-100-875528974,Elétrica,Hatch
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,2019,21000,1.0,Flex,Manual,Branco,4 portas,9,88095001,Florianópolis,Jardim Atlântico,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-way-1-0-779348428,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2018,41000,1.0,Flex,Manual,Branco,4 portas,,89224410,Joinville,Jardim Iririú,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-joy-1-0-898729609,Hidráulica,Hatch
"Carros, vans e utilitários",RENAULT CLIO CAMPUS HI-FLEX 1.0 16V 5P,RENAULT,2010,223000,1.0,Flex,Manual,Preto,4 portas,6,88117290,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/clio-completo-2010-campus-898016762,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO,VW - VOLKSWAGEN,2015,117000,,Flex,Manual,Branco,2 portas,1,89110645,Gaspar,Bela Vista,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-cs-1-6-2015-893846987,Mecânica,
"Carros, vans e utilitários",FORD ,FORD,1984,1,2.0 - 2.9,Gasolina,Manual,Prata,2 portas,5,88070740,Florianópolis,Canto,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/f100-875118672,Mecânica,Antigo
"Carros, vans e utilitários",MERCEDES-BENZ GLA-200 VISION 1.6/1.6 TB 16V FLEX AUT.,MERCEDES-BENZ,2015,91000,1.6,Gasolina,Automático,Prata,4 portas,8,88130005,Palhoça,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gla200-vision-2015-top-de-linha-877690185,Hidráulica,SUV
"Carros, vans e utilitários",NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,2017,79000,,Flex,Automático,,4 portas,9,88801001,Criciúma,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-2016-2017-1-6-16v-flexstart-sl-4p-xtronic-895387262,,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,2004,165000,1.0,Flex,Manual,Vermelho,2 portas,,89230373,Joinville,Jarivatuba,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fox-2004-completo-898729521,Hidráulica,Hatch
"Carros, vans e utilitários",LIFAN X60 1.8 16V 128CV 5P MEC.,LIFAN,2016,90000,1.8,Gasolina,Manual,Prata,4 portas,9,88735000,Gravatal,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lifan-x60-vip-2016-1-8-manual-888500961,Hidráulica,SUV
"Carros, vans e utilitários",LAND ROVER ,LAND ROVER,2016,106800,,Diesel,Automático,,4 portas,3,89160320,Rio do Sul,Santana,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/land-rover-range-rover-sport-3-0-hse-4x4-v6-24v-tu-884272218,,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN,VW - VOLKSWAGEN,2015,93000,,Gasolina,Automático,Branco,4 portas,2,89058404,Blumenau,Fortaleza Alta,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-tiguan-2-0-tsi-875619844,Elétrica,
"Carros, vans e utilitários",CITROEN C4 VTR 2.0 16V 143CV,CITROEN,2007,130,2.0 - 2.9,Gasolina,Manual,Prata,2 portas,3,88108100,São José,Roçado,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c4-vtr-2-0-898728630,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,2019,46000,,Flex,Manual,Cinza,4 portas,5,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-joy-1-0-8v-flex-5p-mec-866668298,Mecânica,
"Carros, vans e utilitários",HYUNDAI HB20,HYUNDAI,2020,12500,,Flex,Automático,Preto,4 portas,3,88101290,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-vision-898730582,Elétrica,
"Carros, vans e utilitários",CITROEN XSARA PICASSO GLX 2.0 16V  AUT.,CITROEN,2005,190300,2.0 - 2.9,Gasolina,Automático,Cinza,4 portas,1,89227160,Joinville,Iririú,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/citroen-xsara-picasso-glx-2-0-ano-2005-top-883029788,Hidráulica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO SURF 1.6 MI TOTAL FLEX 2P,VW - VOLKSWAGEN,2015,114000,1.6,Flex,Manual,Branco,2 portas,6,88520090,Lages,Conta Dinheiro,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/saveiro-surf-898728957,Hidráulica,Pick-up
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,2015,91000,1.0,Flex,Manual,Branco,4 portas,8,88048000,Florianópolis,Costeira do Pirajubaé,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-1-0-se-se-plus-tivct-flex-5p-838167934,Elétrica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,2018,72000,,Flex,Manual,Branco,4 portas,6,89257002,Jaraguá do Sul,Vieira,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-lt-880983880,Hidráulica,
"Carros, vans e utilitários",GM - CHEVROLET EQUINOX PREMIER 2.0 TURBO AWD 262CV AUT.,GM - CHEVROLET,2019,23000,2.0 - 2.9,Flex,Automático,Branco,4 portas,9,88101200,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/equinox-premier-2-0-turbo-2019-23-000-km-884571606,Elétrica,SUV
"Carros, vans e utilitários",HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2017,41600,2.0 - 2.9,Flex,Automático,Prata,4 portas,9,88101200,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tucson-2-0-16v-flex-aut-684191109,,Hatch
"Carros, vans e utilitários",FIAT UNO MILLE  ELX  2P E 4P,FIAT,1995,288888,1.0,Gasolina,Manual,Vermelho,2 portas,5,88107413,São José,Forquilhas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-troco-uno-95-898728704,,Passeio
"Carros, vans e utilitários",MERCEDES-BENZ C-180 CGI CLASSIC 1.8 16V 156CV AUT.,MERCEDES-BENZ,2013,141100,1.8,Gasolina,Automático,Branco,4 portas,4,88345900,Camboriú,Santa Regina,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c180-turbo-2013-898728748,Hidráulica,Sedã
"Carros, vans e utilitários",HYUNDAI IX35,HYUNDAI,2014,87000,,Flex,Automático,Branco,4 portas,0,88130601,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-gls-automatica-892912479,Hidráulica,
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2013,107000,1.5,Flex,Automático,Prata,4 portas,,89221455,Joinville,Saguaçu,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/honda-city-1-5-lx-automatica-2013-848254736,Hidráulica,Sedã
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,2019,103348,1.0,Flex,Manual,Branco,4 portas,5,88102500,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-0-spe-4-eco-joy-1-0-887984387,Hidráulica,Passeio
"Carros, vans e utilitários",MERCEDES-BENZ SPRINTER,MERCEDES-BENZ,2019,49000,,Diesel,Manual,,4 portas,1,88305001,Itajaí,São João,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-sprinter-415-van-standard-886418325,,
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,RENAULT,2019,77933,1.0,Flex,Manual,Branco,4 portas,5,88330000,Balneário Camboriú,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1-0-18-19-ipva-21-pago-897579362,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO,VW - VOLKSWAGEN,2014,105000,,Gás Natural,Manual,Prata,4 portas,8,88130601,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-sedan-1-6-mi-conf-gnv-830303557,Mecânica,
"Carros, vans e utilitários",VW - VOLKSWAGEN SANTANA 2.0 MI 2P E 4P,VW - VOLKSWAGEN,2001,141000,2.0 - 2.9,Gasolina,Manual,Cinza,4 portas,,89221455,Joinville,Saguaçu,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-santana-2-0-2001-883837064,Hidráulica,Sedã
"Carros, vans e utilitários",HONDA HR-V,HONDA,2019,52285,,Flex,Manual,Vermelho,4 portas,4,89065000,Blumenau,Salto do Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-ex-cvt-890768337,Hidráulica,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA,GM - CHEVROLET,2015,96359,,Flex,Manual,Vermelho,4 portas,3,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-0-mt-lt-863236079,Hidráulica,
"Carros, vans e utilitários",PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,55000,1.6,Flex,Automático,Outra,,,89221230,Joinville,Saguaçu,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griff-16-17-marrom-c-55milkm-898728314,Elétrica,
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-POWER 1.6 8V 5P,RENAULT,2014,1,1.6,Flex,Manual,Verde,4 portas,3,88830000,Morro da Fumaça,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-2014-1-6-completo-873123463,Hidráulica,
"Carros, vans e utilitários",GM - CHEVROLET MONZA GLS/ HI-TECH 2.0 EFI 2P E 4P,GM - CHEVROLET,1995,11111111,2.0 - 2.9,Gasolina,Manual,Cinza,4 portas,,89209680,Joinville,Parque Guarani,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/monza-95-gls-4p-bem-conservado-898728444,Hidráulica,Sedã
"Carros, vans e utilitários",MERCEDES-BENZ GLA-200 STYLE 1.6 TB 16V/FLEX AUT.,MERCEDES-BENZ,2020,35670,1.6,Flex,Automático,Prata,4 portas,1,88330635,Balneário Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/mercedes-bens-gla-200-1-6-cgi-flex-style-7g-dct-889031695,Elétrica,SUV
"Carros, vans e utilitários",PEUGEOT HOGGAR ESCAPADE 1.6 FLEX 16V 2P,PEUGEOT,2011,113000,1.6,Flex,Manual,Branco,2 portas,7,88103600,São José,Praia Comprida,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-hoggar-escapade-1-6-ano-2011-889628680,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,2010,216000,1.6,Flex,Manual,Prata,2 portas,8,89070260,Blumenau,Badenfurt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-mi-2010-completa-858460136,Hidráulica,Pick-up
"Carros, vans e utilitários",HYUNDAI CRETA PULSE 1.6 16V FLEX AUT.,HYUNDAI,2018,76045,1.6,Flex,Automático,Prata,4 portas,4,88353100,Brusque,Centro II,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-1-6-pulse-2017-2018-894514613,Elétrica,SUV
"Carros, vans e utilitários",FIAT IDEA ADV.EXT./ADV.EXT. LOC. 1.8 FLEX 5P,FIAT,2016,41300,1.8,Flex,Manual,Branco,4 portas,8,89870000,Pinhalzinho,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-flex-1-8-2016-716324180,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF GT 2.0 MI T. FLEX 8V 4P TIPTRONIC,VW - VOLKSWAGEN,2012,80650,,Flex,Automático,,4 portas,0,88815000,Criciúma,Próspera,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-2012-2012-2-0-mi-sportline-8v-flex-4p-tiptronic-892522530,,Passeio
"Carros, vans e utilitários",TOYOTA 1.8 GLI UPPER 16V FLEX 4P AUTOMATICO,TOYOTA,2011,101000,1.8,Flex,Manual,Preto,4 portas,9,88820000,Içara,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-1-8-16v-872933516,Hidráulica,Passeio
"Carros, vans e utilitários",RENAULT SANDERO SPORT RS 2.0 HI-POWER 16V 5P,RENAULT,2021,0,2.0 - 2.9,Flex,Manual,Prata,,,89287470,São Bento do Sul,Rio Negro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-rs-2-0-0km-855643015,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,2016,47443,,Flex,Manual,,4 portas,6,88509500,Lages,Coral,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-ls-1-0-886858647,,
"Carros, vans e utilitários",CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,2012,108987,1.4,Flex,Manual,Prata,4 portas,6,88115100,São José,Serraria,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-glx-1-4-flex-8v-completo-888627144,Elétrica,Hatch
"Carros, vans e utilitários",HYUNDAI IX35 GL 2.0 16V 2WD FLEX AUT.,HYUNDAI,2018,58713,2.0 - 2.9,Flex,Automático,Cinza,4 portas,0,89711280,Concórdia,Parque de Exposições,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-gl-flex-2-0-4p-881691231,,SUV
"Carros, vans e utilitários",HONDA FIT EX/ S 1.5/ EX 1.5 FLEX 16V 5P MEC.,HONDA,2013,79000,1.4,Flex,Manual,Preto,4 portas,5,88117291,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/score-baixo-financiamento-pequena-entrada-leia-o-anuncio-849900807,Hidráulica,Hatch
"Carros, vans e utilitários",PEUGEOT 308 ACTIVE 1.6 FLEX 16V 5P MEC.,PEUGEOT,2014,84683,1.6,Flex,Manual,Branco,4 portas,4,88715000,Jaguaruna,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-1-6-active-2014-manual-teto-panoramico-impecavel-824035948,Elétrica,Hatch
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,2012,62000,1.4,Flex,Manual,Prata,4 portas,0,89057000,Blumenau,Fortaleza,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/c3-exclusive-1-4-manual-ano-2012-impecavel-871866612,Hidráulica,Hatch
"Carros, vans e utilitários",RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.,RENAULT,2020,18000,1.0,Flex,Manual,Branco,4 portas,1,89212001,Joinville,Floresta,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/kwid-2020-1-0-12v-sce-flex-intense-manual-887970239,Elétrica,Passeio
"Carros, vans e utilitários",RENAULT LOGAN,RENAULT,2020,56234,,Flex,Manual,Branco,4 portas,2,88306002,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-life-1-0-882536172,Hidráulica,
"Carros, vans e utilitários",BMW 320IA MODERN/SPORT TB 2.0/A.FLEX 16V 4P,BMW,2020,15000,2.0 - 2.9,Flex,Automático,Branco,4 portas,0,88101200,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-320i-sport-gp-2-0-2020-15-000-km-872703716,Elétrica,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,1999,187300,,Gasolina,Manual,Branco,4 portas,0,89082085,Indaial,Nações,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-corsa-wind-892453404,Mecânica,
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA COMFORT. 250 TSI 1.4 FLEX 16V AUT.,VW - VOLKSWAGEN,2020,7,1.4,Flex,Automático,Prata,4 portas,2,88802249,Criciúma,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-comfortline-1-4-turbo-automatico-0km-emplacado-865390909,Elétrica,Sedã
"Carros, vans e utilitários",FORD FIESTA 1.6 16V FLEX AUT. 5P,FORD,2015,130000,1.6,Flex,Automático,Branco,4 portas,3,89221240,Joinville,Saguaçu,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiesta-titanium-1-6-865836630,Hidráulica,Passeio
"Carros, vans e utilitários",BMW X1 SDRIVE 18I 2.0 16V 4X2 AUT.,BMW,2014,60000,2.0 - 2.9,Gasolina,Automático,Preto,4 portas,9,88190000,Governador Celso Ramos,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-x1-sdrive-18i-2-0-16v-884196651,Hidráulica,Passeio
"Carros, vans e utilitários",CHERY CELER HATCH 1.5 16V FLEX 5P,CHERY,2015,97000,1.5,Flex,Manual,Preto,4 portas,0,88330254,Balneário Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/cherry-celer-1-5-2015-897104550,Hidráulica,Hatch
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2015,999999,,Flex,Manual,,4 portas,0,89211305,Joinville,Floresta,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hb20-2014-2015-1-0-comfort-12v-flex-4p-manual-887124285,,Passeio
"Carros, vans e utilitários",FORD 1.6 SE HATCH 16V FLEX 4P POWERSHIFT,FORD,2017,40000,1.6,Gasolina,Manual,Branco,4 portas,5,89232301,Joinville,Boehmerwald,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-sel-1-6-16v-flex-mec-5p-812825043,Elétrica,Passeio
"Carros, vans e utilitários",PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,2012,111310,1.4,Flex,Manual,Prata,4 portas,0,88815215,Criciúma,Jardim Maristela,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-xr-completo-898727784,Hidráulica,Hatch
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE 1.6 FLEX 16V MEC.4P,HYUNDAI,2016,77000,,Flex,Manual,,4 portas,3,89219025,Joinville,Costa e Silva,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2016-2016-1-6-comfort-plus-16v-flex-4p-manual-888300722,,Passeio
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,2015,65842,1.0,Flex,Manual,Branco,4 portas,3,88704715,Tubarão,Revoredo,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-economy-1-0-898727483,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,GM - CHEVROLET,2019,57000,1.4,Flex,Automático,Azul,4 portas,8,88095720,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-actv-1-4-aut-2019-unico-dono-891078225,Elétrica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2014,90000,1.8,Flex,Automático,Branco,4 portas,9,89833000,Ipuaçu,Centro,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-hb-hatch-898727830,Hidráulica,Hatch
"Carros, vans e utilitários",RENAULT SYMBOL,RENAULT,2010,128000,1.6,Flex,Manual,Prata,4 portas,5,88085001,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/symbol-privilge-hi-flex-1-6-16v-4p-881490928,Hidráulica,Sedã
